data;fatturato;settore
09/06/14;1763.21;Subacquea
09/06/14;666.69;Trekking
10/06/14;709.54;Basket
10/06/14;4814.77;Calcio
10/06/14;8353.47;Casual
10/06/14;1435.73;Ciclismo
10/06/14;6182.6;Fitness
10/06/14;162.38;Nuoto
10/06/14;8797.2;Pesca
10/06/14;1228.05;Snowboard
11/06/14;21125.73;Calcio
11/06/14;9930.83;Casual
11/06/14;1075.77;Fitness
11/06/14;4540.24;Pesca
11/06/14;1335.85;Rugby
12/06/14;810.51;Arti marziali
12/06/14;4931.58;Calcio
12/06/14;9181.99;Casual
12/06/14;3105.87;Fitness
12/06/14;2391.42;Mare
12/06/14;1127.35;Nuoto
12/06/14;10777.09;Pesca
12/06/14;9930.83;Running
12/06/14;540.34;Snowboard
12/06/14;3116.79;Subacquea
13/06/14;1131.17;Basket
13/06/14;7541.59;Calcio
13/06/14;1361.77;Casual
13/06/14;557.81;Ciclismo
13/06/14;240.15;Fitness
13/06/14;709.81;Mare
13/06/14;3861.54;Pesca
13/06/14;286.55;Rugby
13/06/14;3103.42;Running
13/06/14;7270.06;Snowboard
13/06/14;488.76;Subacquea
13/06/14;169.47;Tennis
14/06/14;388.88;Bambino
14/06/14;3730;Calcio
14/06/14;8055.74;Casual
14/06/14;3271.53;Fitness
14/06/14;557.53;Pesca
14/06/14;504.87;Rugby
14/06/14;368.42;Snowboard
15/06/14;4587.72;Calcio
15/06/14;5219.76;Casual
15/06/14;611.57;Fitness
15/06/14;1468.75;Mare
15/06/14;1225.59;Pesca
16/06/14;709.54;Basket
16/06/14;3512.22;Calcio
16/06/14;2086.32;Casual
16/06/14;299.1;Ciclismo
16/06/14;851.45;Fitness
16/06/14;756.48;Nuoto
16/06/14;8903.09;Pesca
17/06/14;2180.47;Calcio
17/06/14;1446.37;Casual
17/06/14;545.58;Running
17/06/14;9333.18;Snowboard
18/06/14;3602.28;Basket
18/06/14;1689.25;Calcio
18/06/14;726.6;Fitness
18/06/14;1894.2;Pesca
19/06/14;949.69;Fitness
19/06/14;3057.84;Mare
19/06/14;403.35;Nuoto
19/06/14;4865.26;Pesca
19/06/14;614.03;Snowboard
20/06/14;1105.25;Basket
20/06/14;6000.8;Calcio
20/06/14;3543.61;Casual
20/06/14;12215;Fitness
20/06/14;12338.9;Pesca
20/06/14;1335.85;Rugby
20/06/14;3138.35;Running
21/06/14;2210.49;Basket
21/06/14;16958.28;Calcio
21/06/14;5564.43;Casual
21/06/14;5484.47;Fitness
21/06/14;7646.39;Pesca
21/06/14;3050.48;Tennis
22/06/14;1129.81;Basket
22/06/14;4926.66;Calcio
22/06/14;2976.25;Casual
22/06/14;2998.08;Fitness
22/06/14;734.37;Mare
22/06/14;486.31;Nuoto
22/06/14;2266.98;Pesca
22/06/14;2592.33;Running
22/06/14;294.73;Volley
23/06/14;1105.25;Basket
23/06/14;8752.45;Calcio
23/06/14;5582.44;Casual
23/06/14;4061.84;Fitness
23/06/14;417.54;Nuoto
23/06/14;15505.63;Pesca
23/06/14;3766.02;Snowboard
23/06/14;734.37;Subacquea
24/06/14;1105.25;Basket
24/06/14;6619.46;Calcio
24/06/14;1936.23;Casual
24/06/14;3436.08;Fitness
24/06/14;652.78;Mare
24/06/14;9748.26;Pesca
24/06/14;791.41;Rugby
24/06/14;3654.13;Running
25/06/14;3900.29;Calcio
25/06/14;3273.44;Casual
25/06/14;2625.57;Fitness
25/06/14;1178.93;Mare
25/06/14;540.34;Nuoto
25/06/14;4169.37;Pesca
25/06/14;3838.34;Running
25/06/14;1139.63;Subacquea
25/06/14;392.98;Tennis
25/06/14;666.69;Trekking
26/06/14;6166.45;Calcio
26/06/14;9737.89;Casual
26/06/14;530.79;Ciclismo
26/06/14;6818.68;Fitness
26/06/14;5239.68;Pesca
26/06/14;2838.05;Running
27/06/14;2404.52;Calcio
27/06/14;4909.74;Casual
27/06/14;2885.92;Fitness
27/06/14;1151.91;Mare
27/06/14;2203.12;Pesca
27/06/14;2180.25;Running
28/06/14;6771.47;Calcio
28/06/14;10581.7;Casual
28/06/14;4563.43;Fitness
28/06/14;980.26;Mare
28/06/14;642.95;Pesca
28/06/14;791.41;Rugby
28/06/14;4978.24;Running
28/06/14;4502.85;Snowboard
28/06/14;294.73;Volley
29/06/14;3246.42;Calcio
29/06/14;12016.33;Casual
29/06/14;3453.69;Fitness
29/06/14;4141.26;Mare
29/06/14;972.62;Nuoto
29/06/14;3907.38;Pesca
29/06/14;4980.43;Running
30/06/14;1742.19;Bambino
30/06/14;1274.44;Basket
30/06/14;3338.93;Calcio
30/06/14;17357.53;Casual
30/06/14;2421.17;Ciclismo
30/06/14;3085.68;Fitness
30/06/14;1053.67;Mare
30/06/14;135.09;Nuoto
30/06/14;19223.35;Pesca
30/06/14;4707.53;Running
30/06/14;1102.79;Snowboard
30/06/14;439.64;Trekking
01/07/14;2699.8;Basket
01/07/14;9694.5;Calcio
01/07/14;25176.53;Casual
01/07/14;489.04;Ciclismo
01/07/14;4071.12;Fitness
01/07/14;2211.58;Mare
01/07/14;94.15;Nuoto
01/07/14;3846.25;Pesca
01/07/14;12987.2;Running
01/07/14;734.37;Snowboard
01/07/14;3629.57;Tennis
01/07/14;982.44;Trekking
02/07/14;540.34;Arti marziali
02/07/14;1348.13;Basket
02/07/14;14080;Calcio
02/07/14;21895.86;Casual
02/07/14;1162.83;Ciclismo
02/07/14;3194.29;Fitness
02/07/14;5453.09;Mare
02/07/14;13253.52;Pesca
02/07/14;1226;Running
02/07/14;488.76;Subacquea
02/07/14;212.86;Tennis
03/07/14;6622.19;Basket
03/07/14;7622.64;Calcio
03/07/14;14514.73;Casual
03/07/14;648.41;Ciclismo
03/07/14;8476.14;Fitness
03/07/14;2314.19;Mare
03/07/14;492.58;Nuoto
03/07/14;4994.62;Pesca
03/07/14;4530.14;Running
04/07/14;2453.37;Basket
04/07/14;10023.62;Calcio
04/07/14;22176.54;Casual
04/07/14;5828.05;Fitness
04/07/14;3974.52;Mare
04/07/14;552.9;Nuoto
04/07/14;7133.61;Pesca
04/07/14;2099.97;Rugby
04/07/14;11044.75;Running
04/07/14;5550.79;Snowboard
05/07/14;380.15;Bambino
05/07/14;11733.34;Calcio
05/07/14;26270.58;Casual
05/07/14;8446.39;Fitness
05/07/14;1724.73;Mare
05/07/14;454.38;Nuoto
05/07/14;2717.54;Pesca
05/07/14;518.51;Rugby
05/07/14;2156.67;Running
05/07/14;442.1;Tennis
06/07/14;4253.69;Calcio
06/07/14;14435.59;Casual
06/07/14;785.95;Ciclismo
06/07/14;1241.7;Fitness
06/07/14;1119.71;Mare
06/07/14;135.09;Nuoto
06/07/14;4884.91;Running
07/07/14;1348.13;Basket
07/07/14;6914.19;Calcio
07/07/14;26210.68;Casual
07/07/14;4479.79;Fitness
07/07/14;3236.59;Mare
07/07/14;543.07;Nuoto
07/07/14;3319.83;Pesca
07/07/14;286.55;Rugby
07/07/14;12621.63;Running
07/07/14;9603.62;Snowboard
07/07/14;1382.51;Subacquea
07/07/14;196.49;Tennis
07/07/14;668.61;Trekking
08/07/14;859.64;Basket
08/07/14;22960.99;Calcio
08/07/14;19145.85;Casual
08/07/14;677.34;Ciclismo
08/07/14;6163.72;Fitness
08/07/14;2201.48;Mare
08/07/14;1014.37;Pesca
08/07/14;544.44;Rugby
08/07/14;6645.12;Running
08/07/14;1260.8;Snowboard
08/07/14;2085.23;Subacquea
08/07/14;1468.75;Trekking
09/07/14;12798.46;Calcio
09/07/14;10346.32;Casual
09/07/14;7730.14;Fitness
09/07/14;8580.25;Mare
09/07/14;10284.51;Pesca
09/07/14;2865.45;Running
09/07/14;259.26;Sci
10/07/14;1142.36;Bambino
10/07/14;2453.37;Basket
10/07/14;1698.8;Calcio
10/07/14;15646.18;Casual
10/07/14;5700.88;Fitness
10/07/14;1633.58;Mare
10/07/14;7979.6;Pesca
10/07/14;3247.29;Running
11/07/14;380.15;Bambino
11/07/14;2611.38;Basket
11/07/14;5935.3;Calcio
11/07/14;12266.17;Casual
11/07/14;4880;Fitness
11/07/14;2689.43;Mare
11/07/14;7131.15;Pesca
11/07/14;4789.94;Running
12/07/14;817.34;Bambino
12/07/14;8934.75;Calcio
12/07/14;8751.08;Casual
12/07/14;517.96;Ciclismo
12/07/14;8419.51;Fitness
12/07/14;1359.86;Mare
12/07/14;618.12;Nuoto
12/07/14;6677.86;Pesca
12/07/14;1226.69;Rugby
12/07/14;5348.84;Running
13/07/14;953.79;Basket
13/07/14;6421.34;Calcio
13/07/14;21505.88;Casual
13/07/14;677.34;Ciclismo
13/07/14;773.13;Fitness
13/07/14;1059.94;Mare
13/07/14;2524.87;Nuoto
13/07/14;9927.28;Pesca
13/07/14;4612.01;Running
13/07/14;736.83;Snowboard
13/07/14;1105.25;Subacquea
14/07/14;2288.54;Basket
14/07/14;14467.52;Calcio
14/07/14;14697.85;Casual
14/07/14;379.88;Ciclismo
14/07/14;5788.48;Fitness
14/07/14;2982.52;Mare
14/07/14;501.04;Nuoto
14/07/14;18669.36;Pesca
14/07/14;1500.95;Rugby
14/07/14;1050.67;Running
14/07/14;540.34;Snowboard
14/07/14;147.37;Tennis
15/07/14;3162.91;Basket
15/07/14;13751.7;Calcio
15/07/14;17220.26;Casual
15/07/14;4164.45;Fitness
15/07/14;878.74;Mare
15/07/14;6500.07;Pesca
15/07/14;13864.3;Running
15/07/14;1430.68;Tennis
16/07/14;1290.82;Basket
16/07/14;3693.7;Calcio
16/07/14;18061.48;Casual
16/07/14;1388.52;Ciclismo
16/07/14;6733.81;Fitness
16/07/14;3185.29;Mare
16/07/14;9369.07;Pesca
16/07/14;630.94;Running
16/07/14;908.76;Snowboard
17/07/14;2967.79;Basket
17/07/14;3467.19;Calcio
17/07/14;16837.38;Casual
17/07/14;668.61;Fitness
17/07/14;1930.49;Mare
17/07/14;2187.84;Pesca
17/07/14;4584.72;Running
17/07/14;1105.25;Subacquea
18/07/14;388.88;Bambino
18/07/14;3259.52;Basket
18/07/14;5350.48;Calcio
18/07/14;11364.1;Casual
18/07/14;2494.31;Fitness
18/07/14;1242.79;Mare
18/07/14;485.76;Nuoto
18/07/14;5232.31;Pesca
18/07/14;4707.53;Running
18/07/14;584.55;Subacquea
19/07/14;982.44;Basket
19/07/14;4661.4;Calcio
19/07/14;7244.81;Casual
19/07/14;379.88;Ciclismo
19/07/14;3566.8;Fitness
19/07/14;405.26;Pesca
19/07/14;2221.3;Running
19/07/14;147.37;Tennis
20/07/14;3080.5;Basket
20/07/14;18163.68;Calcio
20/07/14;2932.31;Casual
20/07/14;3089.5;Ciclismo
20/07/14;3610.19;Fitness
20/07/14;3904.38;Pesca
20/07/14;10201;Running
20/07/14;2431.54;Snowboard
20/07/14;712.27;Subacquea
21/07/14;368.42;Bambino
21/07/14;10614.17;Calcio
21/07/14;17937.03;Casual
21/07/14;1960.79;Ciclismo
21/07/14;10151.33;Fitness
21/07/14;1242.79;Mare
21/07/14;66.86;Nuoto
21/07/14;9775.69;Pesca
21/07/14;12676.21;Running
21/07/14;2288.54;Sci
21/07/14;196.49;Tennis
22/07/14;953.79;Basket
22/07/14;4168;Calcio
22/07/14;9537.58;Casual
22/07/14;7085.85;Fitness
22/07/14;2452.55;Mare
22/07/14;530.52;Nuoto
22/07/14;6113.51;Pesca
22/07/14;8678.22;Running
22/07/14;3432.81;Sci
22/07/14;8077.84;Snowboard
22/07/14;1611.2;Subacquea
22/07/14;548.53;Tennis
23/07/14;7440.62;Calcio
23/07/14;6648.12;Casual
23/07/14;4444.18;Fitness
23/07/14;3449.46;Mare
23/07/14;135.09;Nuoto
23/07/14;9166.17;Pesca
23/07/14;791.41;Rugby
23/07/14;5007.72;Running
23/07/14;1915.76;Subacquea
23/07/14;2087.69;Trekking
24/07/14;71.23;Arceria
24/07/14;271.54;Bambino
24/07/14;19846.65;Calcio
24/07/14;15483.53;Casual
24/07/14;5907.33;Fitness
24/07/14;5301.08;Mare
24/07/14;1251.25;Nuoto
24/07/14;4223.95;Pesca
24/07/14;54.31;Ping-pong
24/07/14;6441.8;Running
24/07/14;510.32;Subacquea
24/07/14;1160.37;Tennis
24/07/14;638.59;Trekking
25/07/14;5566.34;Calcio
25/07/14;15672.92;Casual
25/07/14;631.22;Ciclismo
25/07/14;2242.69;Fitness
25/07/14;1200.49;Mare
25/07/14;608.02;Nuoto
25/07/14;677.88;Pesca
25/07/14;2592.55;Running
26/07/14;709.54;Basket
26/07/14;12464.43;Calcio
26/07/14;9686.04;Casual
26/07/14;1830.61;Pesca
26/07/14;2483.39;Running
26/07/14;4093.5;Tennis
27/07/14;1184.39;Bambino
27/07/14;4664.68;Calcio
27/07/14;17457.96;Casual
27/07/14;4228.04;Fitness
27/07/14;2211.58;Mare
27/07/14;7404.32;Pesca
27/07/14;591.92;Ping-pong
27/07/14;9030.97;Running
28/07/14;1619.66;Bambino
28/07/14;12740.06;Calcio
28/07/14;9990.19;Casual
28/07/14;1168.01;Ciclismo
28/07/14;4016.54;Fitness
28/07/14;2605.38;Mare
28/07/14;6129.33;Pesca
28/07/14;743.65;Rugby
28/07/14;4146.17;Running
28/07/14;4625.66;Snowboard
28/07/14;1089.42;Trekking
29/07/14;8108.13;Calcio
29/07/14;12885.11;Casual
29/07/14;2700.35;Fitness
29/07/14;1742.19;Mare
29/07/14;365.96;Nuoto
29/07/14;11767.99;Pesca
29/07/14;5157.81;Running
29/07/14;12056.18;Sci
29/07/14;4077.13;Snowboard
29/07/14;2527.33;Trekking
30/07/14;271.54;Bambino
30/07/14;953.79;Basket
30/07/14;16211.9;Calcio
30/07/14;11316.34;Casual
30/07/14;530.24;Ciclismo
30/07/14;537.34;Fitness
30/07/14;7176.72;Mare
30/07/14;186.66;Nuoto
30/07/14;17870.58;Pesca
30/07/14;1127.08;Ping-pong
30/07/14;4339.11;Running
30/07/14;1318.38;Tennis
31/07/14;3274.8;Arti marziali
31/07/14;6546.05;Calcio
31/07/14;16416.71;Casual
31/07/14;1127.35;Ciclismo
31/07/14;815.97;Fitness
31/07/14;3602.06;Running
01/08/14;762.21;Bambino
01/08/14;1200.76;Basket
01/08/14;5279.8;Calcio
01/08/14;7922.97;Casual
01/08/14;6157.31;Fitness
01/08/14;977.53;Mare
01/08/14;611.3;Nuoto
01/08/14;17790.9;Pesca
01/08/14;4348.12;Running
01/08/14;1225.59;Trekking
02/08/14;614.03;Basket
02/08/14;19729.85;Calcio
02/08/14;9849.23;Casual
02/08/14;3412.34;Fitness
02/08/14;840.53;Mare
02/08/14;2333.3;Pattini
02/08/14;6901.1;Pesca
02/08/14;2071.86;Running
02/08/14;466.66;Subacquea
03/08/14;7534.5;Calcio
03/08/14;10833.45;Casual
03/08/14;5403.42;Fitness
03/08/14;4210.3;Mare
03/08/14;1518.42;Pesca
03/08/14;3107.79;Running
03/08/14;734.37;Snowboard
04/08/14;2033.11;Basket
04/08/14;6884.45;Calcio
04/08/14;10248.76;Casual
04/08/14;15958.51;Fitness
04/08/14;3661.77;Mare
04/08/14;1057.49;Nuoto
04/08/14;10160.48;Pesca
04/08/14;10896.68;Running
04/08/14;734.37;Snowboard
04/08/14;2087.69;Trekking
05/08/14;16580.31;Calcio
05/08/14;20921.47;Casual
05/08/14;4836.31;Fitness
05/08/14;3997.99;Mare
05/08/14;6565.97;Pesca
05/08/14;5144.17;Running
05/08/14;614.03;Snowboard
05/08/14;121.44;Trekking
06/08/14;3078.31;Basket
06/08/14;16111.74;Calcio
06/08/14;39127.04;Casual
06/08/14;12222.35;Fitness
06/08/14;1241.7;Mare
06/08/14;20517.71;Pesca
06/08/14;6112.96;Running
06/08/14;1621.03;Snowboard
06/08/14;196.49;Tennis
07/08/14;953.79;Basket
07/08/14;6517.4;Calcio
07/08/14;5103.23;Casual
07/08/14;900.57;Fitness
07/08/14;17185.06;Pesca
07/08/14;4011.63;Running
07/08/14;5307.91;Snowboard
08/08/14;10672.3;Calcio
08/08/14;8092.85;Casual
08/08/14;1337.21;Mare
08/08/14;6709.66;Pesca
08/08/14;2838.16;Running
08/08/14;587.01;Subacquea
08/08/14;1594.01;Trekking
09/08/14;687.98;Arceria
09/08/14;1635.76;Basket
09/08/14;8828.59;Calcio
09/08/14;6052.92;Casual
09/08/14;413.72;Fitness
09/08/14;7501.2;Pesca
10/08/14;1307.74;Basket
10/08/14;6904.1;Calcio
10/08/14;4043.83;Casual
10/08/14;661.78;Ciclismo
10/08/14;2774.57;Fitness
10/08/14;1724.73;Mare
10/08/14;1631.94;Pattini
10/08/14;2677.15;Pesca
10/08/14;252.43;Rugby
10/08/14;2674.31;Running
10/08/14;1026.65;Subacquea
11/08/14;8563.6;Calcio
11/08/14;8287.97;Casual
11/08/14;897.3;Ciclismo
11/08/14;1406.8;Fitness
11/08/14;953.24;Mare
11/08/14;9474.54;Pesca
11/08/14;4994.07;Running
12/08/14;368.42;Basket
12/08/14;6189.1;Calcio
12/08/14;4852.98;Casual
12/08/14;593.01;Ciclismo
12/08/14;3081.72;Fitness
12/08/14;392.98;Golf
12/08/14;1089.42;Mare
12/08/14;9640.19;Pesca
12/08/14;3383.74;Running
12/08/14;488.76;Volley
13/08/14;11555.95;Calcio
13/08/14;5414.34;Casual
13/08/14;812.97;Ciclismo
13/08/14;2922.76;Fitness
13/08/14;2045.11;Mare
13/08/14;502.14;Nuoto
13/08/14;1396.7;Pesca
13/08/14;1226.69;Rugby
13/08/14;2483.39;Running
13/08/14;712.54;Sci
14/08/14;953.79;Basket
14/08/14;6044.19;Calcio
14/08/14;1657.87;Casual
14/08/14;8061.47;Fitness
14/08/14;1089.42;Mare
14/08/14;2012.09;Pesca
14/08/14;4980.43;Running
14/08/14;552.62;Subacquea
15/08/14;5616.55;Calcio
15/08/14;2237.51;Casual
15/08/14;216.14;Ciclismo
15/08/14;2027.65;Fitness
15/08/14;1329.3;Mare
15/08/14;6694.51;Pesca
15/08/14;3493.12;Running
15/08/14;564.9;Subacquea
16/08/14;1705.63;Basket
16/08/14;9699.41;Calcio
16/08/14;3595.46;Casual
16/08/14;1589.64;Fitness
16/08/14;1242.79;Mare
16/08/14;3891.28;Pesca
16/08/14;1500.95;Rugby
16/08/14;3709.26;Running
16/08/14;677.88;Tennis
17/08/14;5785.21;Calcio
17/08/14;2392.51;Casual
17/08/14;244.52;Ciclismo
17/08/14;1375.42;Fitness
17/08/14;783.77;Mare
17/08/14;4374.59;Pesca
17/08/14;18852.48;Running
17/08/14;4625.66;Snowboard
18/08/14;2589.55;Basket
18/08/14;14700.85;Calcio
18/08/14;9307.8;Casual
18/08/14;1166.92;Ciclismo
18/08/14;18330.83;Fitness
18/08/14;2485.57;Mare
18/08/14;638.59;Nuoto
18/08/14;6345.74;Pesca
18/08/14;8812.76;Running
18/08/14;196.49;Tennis
19/08/14;982.44;Basket
19/08/14;10304.98;Calcio
19/08/14;12261.53;Casual
19/08/14;448.65;Ciclismo
19/08/14;1914.67;Fitness
19/08/14;1724.73;Mare
19/08/14;3554.93;Pesca
19/08/14;743.65;Rugby
19/08/14;12171.34;Running
19/08/14;1797.05;Sci
19/08/14;979.98;Snowboard
20/08/14;3790.58;Basket
20/08/14;16247.1;Calcio
20/08/14;10372.38;Casual
20/08/14;9265.77;Fitness
20/08/14;5478.88;Pesca
20/08/14;6006.53;Running
20/08/14;3766.02;Snowboard
20/08/14;1307.74;Trekking
21/08/14;2755.2;Calcio
21/08/14;6918.29;Casual
21/08/14;244.52;Ciclismo
21/08/14;11158.61;Fitness
21/08/14;1850.81;Mare
21/08/14;2951.96;Pesca
21/08/14;2401.52;Running
21/08/14;1747.52;Tennis
22/08/14;9377.12;Calcio
22/08/14;8206.1;Casual
22/08/14;68.77;Ciclismo
22/08/14;14392.75;Fitness
22/08/14;7937.3;Pesca
22/08/14;7845.88;Running
22/08/14;243.15;Volley
23/08/14;614.03;Basket
23/08/14;8009.62;Calcio
23/08/14;11842.5;Casual
23/08/14;11834.72;Fitness
23/08/14;3375.91;Pesca
23/08/14;8327.68;Running
23/08/14;3540.6;Snowboard
24/08/14;7351.93;Calcio
24/08/14;4672.32;Casual
24/08/14;6533.77;Fitness
24/08/14;5485.29;Pesca
24/08/14;4803.04;Running
25/08/14;371.14;Bambino
25/08/14;614.03;Basket
25/08/14;14143.32;Calcio
25/08/14;10016.25;Casual
25/08/14;4727.99;Fitness
25/08/14;7668.35;Pesca
25/08/14;8444.34;Running
26/08/14;12808.56;Calcio
26/08/14;4068.39;Casual
26/08/14;4104.42;Fitness
26/08/14;881.74;Golf
26/08/14;857.18;Mare
26/08/14;10473.08;Pesca
26/08/14;6631.47;Running
26/08/14;1169.1;Subacquea
27/08/14;2615.47;Basket
27/08/14;14606.43;Calcio
27/08/14;9866.97;Casual
27/08/14;8683.95;Fitness
27/08/14;4979.33;Pesca
27/08/14;14984.94;Running
27/08/14;259.26;Sci
28/08/14;3733.82;Basket
28/08/14;5977.06;Calcio
28/08/14;9449.71;Casual
28/08/14;4751.46;Fitness
28/08/14;638.59;Mare
28/08/14;581.28;Nuoto
28/08/14;4492.21;Pesca
28/08/14;1500.95;Rugby
28/08/14;7046.28;Running
28/08/14;2087.69;Trekking
29/08/14;25670.88;Calcio
29/08/14;6705.7;Casual
29/08/14;12196.17;Fitness
29/08/14;18080.72;Pesca
29/08/14;3163.46;Running
30/08/14;817.34;Bambino
30/08/14;953.79;Basket
30/08/14;4466.55;Calcio
30/08/14;4837.83;Casual
30/08/14;7292.16;Pesca
30/08/14;4392.33;Running
30/08/14;2181.56;Snowboard
31/08/14;6137.52;Basket
31/08/14;14622.25;Calcio
31/08/14;6257.32;Casual
31/08/14;19088.95;Fitness
31/08/14;697.26;Mare
31/08/14;6491.75;Pesca
31/08/14;6082.94;Running
01/09/14;2577.54;Basket
01/09/14;36686.22;Calcio
01/09/14;12672.38;Casual
01/09/14;6790.43;Fitness
01/09/14;528.33;Nuoto
01/09/14;10041.63;Pesca
01/09/14;900.57;Rugby
01/09/14;14648.18;Running
01/09/14;7532.04;Snowboard
01/09/14;977.53;Subacquea
01/09/14;520.69;Tennis
02/09/14;785.95;Arti marziali
02/09/14;1771.12;Basket
02/09/14;35394.86;Calcio
02/09/14;26658.78;Casual
02/09/14;10875.61;Fitness
02/09/14;687.71;Mare
02/09/14;18801.45;Pesca
02/09/14;25784.96;Running
02/09/14;13393.11;Sci
02/09/14;2431.54;Snowboard
02/09/14;638.59;Trekking
03/09/14;680.89;Bambino
03/09/14;5179.1;Basket
03/09/14;22917.32;Calcio
03/09/14;15697.62;Casual
03/09/14;650.87;Ciclismo
03/09/14;7036.73;Fitness
03/09/14;867;Nuoto
03/09/14;3346.03;Pesca
03/09/14;1716.81;Ping-pong
03/09/14;11433.15;Running
03/09/14;360.23;Snowboard
03/09/14;1908.39;Trekking
04/09/14;4337.47;Basket
04/09/14;22011.02;Calcio
04/09/14;21435.48;Casual
04/09/14;162.38;Ciclismo
04/09/14;2760.93;Fitness
04/09/14;227.87;Nuoto
04/09/14;7627.83;Pesca
04/09/14;791.41;Rugby
04/09/14;6587.26;Running
05/09/14;680.89;Bambino
05/09/14;6635.56;Basket
05/09/14;12007.6;Calcio
05/09/14;10902.9;Casual
05/09/14;9374.39;Fitness
05/09/14;8056.28;Pesca
05/09/14;2964.24;Running
05/09/14;147.37;Tennis
05/09/14;977.53;Trekking
06/09/14;680.89;Bambino
06/09/14;1634.67;Basket
06/09/14;19285.3;Calcio
06/09/14;25738.56;Casual
06/09/14;96.61;Ciclismo
06/09/14;1004.54;Fitness
06/09/14;469.39;Mare
06/09/14;4678.87;Pesca
06/09/14;5442.99;Running
06/09/14;734.37;Tennis
07/09/14;680.89;Bambino
07/09/14;2453.1;Basket
07/09/14;15160.96;Calcio
07/09/14;27822.97;Casual
07/09/14;191.58;Ciclismo
07/09/14;5279.93;Fitness
07/09/14;1169.38;Nuoto
07/09/14;6724.53;Pesca
07/09/14;20029.5;Running
07/09/14;3266.61;Sci
08/09/14;1198.03;Arti marziali
08/09/14;1361.77;Bambino
08/09/14;4402.7;Basket
08/09/14;23920.5;Calcio
08/09/14;21383.9;Casual
08/09/14;9141.06;Fitness
08/09/14;548.53;Mare
08/09/14;66.86;Nuoto
08/09/14;5989.47;Pesca
08/09/14;21046.59;Running
08/09/14;1449.1;Trekking
08/09/14;977.53;Volley
09/09/14;2179.11;Bambino
09/09/14;709.54;Basket
09/09/14;19857.02;Calcio
09/09/14;16500.63;Casual
09/09/14;4783.53;Fitness
09/09/14;14093.78;Pesca
09/09/14;2838.16;Running
09/09/14;135.09;Sci
10/09/14;1361.77;Bambino
10/09/14;709.54;Basket
10/09/14;27190.39;Calcio
10/09/14;21130.1;Casual
10/09/14;316.84;Danza
10/09/14;10912.59;Fitness
10/09/14;581.82;Nuoto
10/09/14;3088.14;Pesca
10/09/14;11845.77;Running
10/09/14;2087.69;Trekking
11/09/14;815.97;Basket
11/09/14;19216.8;Calcio
11/09/14;12149.92;Casual
11/09/14;924.31;Ciclismo
11/09/14;11138.41;Fitness
11/09/14;761.39;Nuoto
11/09/14;7021.31;Pesca
11/09/14;13327.89;Running
11/09/14;622.21;Tennis
12/09/14;3338.93;Basket
12/09/14;4546.24;Calcio
12/09/14;8990.96;Casual
12/09/14;871.1;Ciclismo
12/09/14;5780.02;Fitness
12/09/14;3030.83;Pesca
12/09/14;17495.76;Running
12/09/14;1144.27;Snowboard
12/09/14;1717.36;Trekking
13/09/14;1361.77;Bambino
13/09/14;8943.21;Calcio
13/09/14;12630.49;Casual
13/09/14;812.15;Ciclismo
13/09/14;316.84;Danza
13/09/14;4395.46;Fitness
13/09/14;1837.16;Pesca
13/09/14;15168.6;Running
13/09/14;815.97;Trekking
14/09/14;953.79;Basket
14/09/14;4551.43;Calcio
14/09/14;21350.33;Casual
14/09/14;4972.78;Fitness
14/09/14;1920.4;Mare
14/09/14;1716.81;Nuoto
14/09/14;3879.41;Pesca
14/09/14;7504.89;Running
14/09/14;189.67;Sci
14/09/14;171.93;Trekking
15/09/14;1498.22;Bambino
15/09/14;6465.27;Calcio
15/09/14;6664.22;Casual
15/09/14;6929.75;Fitness
15/09/14;184.21;Nuoto
15/09/14;16004.77;Pesca
15/09/14;8109.77;Running
15/09/14;11298.06;Sci
15/09/14;1430.68;Tennis
15/09/14;1144.54;Volley
16/09/14;1498.22;Bambino
16/09/14;2724.91;Basket
16/09/14;16100.55;Calcio
16/09/14;2210.49;Casual
16/09/14;4632.34;Fitness
16/09/14;543.07;Nuoto
16/09/14;7906.73;Pesca
16/09/14;5816.86;Running
16/09/14;638.59;Subacquea
17/09/14;802.33;Bambino
17/09/14;2304.64;Basket
17/09/14;16625.34;Calcio
17/09/14;14199.81;Casual
17/09/14;4556.88;Fitness
17/09/14;6919.79;Pesca
17/09/14;286.55;Rugby
17/09/14;7393.68;Running
17/09/14;540.34;Snowboard
18/09/14;680.89;Bambino
18/09/14;1419.08;Basket
18/09/14;10473.08;Calcio
18/09/14;7536.13;Casual
18/09/14;16620.84;Fitness
18/09/14;760.03;Nuoto
18/09/14;9735.57;Pesca
18/09/14;7162.26;Running
18/09/14;655.78;Tennis
19/09/14;761.39;Arti marziali
19/09/14;709.54;Basket
19/09/14;18399.74;Calcio
19/09/14;11874.7;Casual
19/09/14;2168.19;Fitness
19/09/14;1075.77;Nuoto
19/09/14;11366.56;Pesca
19/09/14;1908.94;Running
